date,expected_hospitalisation
2020-08-01,2.5e-14
2020-08-02,0.05799923
2020-08-03,0.17448927
2020-08-04,0.37540668
2020-08-05,0.60000175
2020-08-06,0.84336174
2020-08-07,1.0862935
2020-08-08,1.2460442
2020-08-09,1.3838168
2020-08-10,1.5081035
2020-08-11,1.6195297
2020-08-12,1.7220452
2020-08-13,1.817447
2020-08-14,1.9053665
2020-08-15,1.9909941
2020-08-16,2.073244
2020-08-17,2.1492858
2020-08-18,2.2195776
2020-08-19,2.287462
2020-08-20,2.3551435
2020-08-21,2.4184105
2020-08-22,2.4765673
2020-08-23,2.5266721
2020-08-24,2.576916
2020-08-25,2.6278782
2020-08-26,2.6776285
2020-08-27,2.7252738
2020-08-28,2.7709117
2020-08-29,2.8188264
2020-08-30,2.872537
2020-08-31,2.925698
2020-09-01,2.9800186
2020-09-02,3.0301228
2020-09-03,3.0806177
2020-09-04,3.1301455
2020-09-05,3.1801174
2020-09-06,3.232386
2020-09-07,3.2833736
2020-09-08,3.3303695
2020-09-09,3.3778129
2020-09-10,3.4242373
2020-09-11,3.4703658
2020-09-12,3.511696
2020-09-13,3.5517886
2020-09-14,3.5975266
2020-09-15,3.6448781
2020-09-16,3.7021897
2020-09-17,3.7630336
2020-09-18,3.8312845
2020-09-19,3.9078798
2020-09-20,3.9915667
2020-09-21,4.0792427
2020-09-22,4.1743865
2020-09-23,4.277504
2020-09-24,4.383501
2020-09-25,4.504193
2020-09-26,4.6364574
2020-09-27,4.785762
2020-09-28,4.953801
2020-09-29,5.142829
2020-09-30,5.344473
2020-10-01,5.5662417
2020-10-02,5.7998195
2020-10-03,6.0509896
2020-10-04,6.3162436
2020-10-05,6.601412
2020-10-06,6.9033847
2020-10-07,7.220709
2020-10-08,7.5528584
2020-10-09,7.8983116
2020-10-10,8.256489
2020-10-11,8.619586
2020-10-12,8.997523
2020-10-13,9.399734
2020-10-14,9.834013
2020-10-15,10.3162985
2020-10-16,10.841447
2020-10-17,11.41941
2020-10-18,12.047063
2020-10-19,12.698005
2020-10-20,13.377952
2020-10-21,14.0737915
2020-10-22,14.781335
2020-10-23,15.514657
2020-10-24,16.247355
2020-10-25,16.982502
2020-10-26,17.720602
2020-10-27,18.462572
2020-10-28,19.230068
2020-10-29,19.99914
2020-10-30,20.75896
2020-10-31,21.525175
2020-11-01,22.30655
2020-11-02,23.100513
2020-11-03,23.883377
2020-11-04,24.644123
2020-11-05,25.45167
2020-11-06,26.286808
2020-11-07,27.110153
2020-11-08,27.938213
2020-11-09,28.815504
2020-11-10,29.743502
2020-11-11,30.753386
2020-11-12,31.749887
2020-11-13,32.82674
2020-11-14,34.057396
2020-11-15,35.39929
2020-11-16,36.837513
2020-11-17,38.39668
2020-11-18,40.015427
2020-11-19,41.73753
2020-11-20,43.5698
2020-11-21,45.48429
2020-11-22,47.496445
2020-11-23,49.585976
2020-11-24,51.815395
2020-11-25,54.23957
2020-11-26,56.790173
2020-11-27,59.410324
2020-11-28,62.120872
2020-11-29,64.9658
2020-11-30,67.84714
2020-12-01,70.71208
2020-12-02,73.60222
2020-12-03,76.6553
2020-12-04,79.757484
2020-12-05,82.98621
2020-12-06,86.50512
2020-12-07,90.38265
2020-12-08,94.59673
2020-12-09,99.11562
2020-12-10,103.77325
2020-12-11,108.65457
2020-12-12,113.46769
2020-12-13,117.89572
2020-12-14,121.753624
2020-12-15,125.17118
2020-12-16,127.995964
2020-12-17,130.43774
2020-12-18,132.34879
2020-12-19,133.72333
2020-12-20,134.8036
2020-12-21,135.77863
2020-12-22,136.64684
2020-12-23,137.23087
2020-12-24,137.66022
2020-12-25,138.18549
2020-12-26,138.80229
2020-12-27,139.4665
2020-12-28,140.13866
2020-12-29,140.6527
2020-12-30,141.26624
2020-12-31,141.20316
2021-01-01,140.19348
2021-01-02,138.26695
2021-01-03,135.85442
2021-01-04,133.07556
2021-01-05,130.03983
2021-01-06,126.794174
2021-01-07,123.46948
2021-01-08,120.37452
2021-01-09,117.68527
2021-01-10,114.8234
2021-01-11,111.85582
2021-01-12,108.8098
2021-01-13,105.58064
2021-01-14,102.34055
2021-01-15,99.04877
2021-01-16,95.75489
2021-01-17,92.473114
2021-01-18,89.2151
2021-01-19,86.00325
2021-01-20,82.85867
2021-01-21,79.79479
2021-01-22,76.804115
2021-01-23,73.879875
2021-01-24,71.044586
2021-01-25,68.2975
2021-01-26,65.63639
2021-01-27,63.06568
2021-01-28,60.56707
2021-01-29,58.188667
2021-01-30,55.875393
2021-01-31,53.75725
